ASK
time ($\mu$ s),Amplitude
1.5299999713897705,-13.892368320799608
1.5399999618530273,-31.43315922247884
1.5499999523162842,-34.092570414115734
1.559999942779541,-40.8633202726784
1.5700000524520874,-41.974764370920205
1.5800000429153442,-47.03679521130159
1.590000033378601,-50.35024164010775
1.600000023841858,-57.85840749472605
1.6100000143051147,-71.25437323962628
1.6200000047683716,-63.838600790319866
1.6299999952316284,-74.9847426850461
1.6399999856948853,-81.78872855072896
1.649999976158142,-83.66917684030402
1.659999966621399,-91.18422245186261
1.6699999570846558,-90.76986600963562
1.6799999475479126,-102.64968598527793
1.6899999380111694,-93.33891093370708
1.6999999284744263,-92.43655194472836
1.7100000381469727,-100.39948254223717
1.7200000286102295,-98.17516227558829
1.7300000190734863,-100.96792801458493
1.7400000095367432,-95.61562954118585
1.75,-96.37597498362112
1.7599999904632568,-100.59985115325816
1.7699999809265137,-101.98774829574856
1.7799999713897705,-95.23779484362527
1.7899999618530273,-95.77729134309864
1.7999999523162842,-82.65707945441912
1.809999942779541,-91.93570014446003
1.8199999332427979,-96.16165168784529
1.8299999237060547,-84.83672209096129
1.840000033378601,-87.66683363851074
1.850000023841858,-77.90198077933104
1.8600000143051147,-72.85265307838665
1.8700000047683716,-73.03781345766751
1.8799999952316284,-76.21618644456467
1.8899999856948853,-53.566547260410765
1.899999976158142,-56.07536440987452
1.9100000858306885,-51.43206856683791
1.9199999570846558,-53.093646294960955
1.9300000667572021,-36.74390720766633
1.9399999380111694,-33.638829519517635
1.9500000476837158,-32.34660668522536
1.959999918937683,-20.80222215817801
1.9700000286102295,-19.85132359764065
1.9800000190734863,-16.029317930662298
1.9900001287460327,-15.242215059064344
2.0,-6.629594738480996
2.009999990463257,5.303233878688048
2.0199999809265137,10.933865990605039
2.0299999713897705,22.845841055189215
2.0399999618530273,28.949402872380194
2.049999952316284,34.47731162768975
2.059999942779541,34.54103243720653
2.069999933242798,44.704937844546606
2.080000162124634,34.388771312591345
2.0899999141693115,57.48567871505545
2.1000001430511475,55.9739696683246
2.109999895095825,59.23380882643243
2.120000123977661,61.168963783757775
2.129999876022339,70.64761113219737
2.1399998664855957,81.04825440170782
2.1500000953674316,78.34558595296184
2.1599998474121094,82.50353656075012
2.1700000762939453,94.70338068015658
2.179999828338623,84.9623444511383
2.190000057220459,86.86606415692019
2.1999998092651367,97.7134978974663
2.2100000381469727,100.28671385569523
2.2200000286102295,95.52049200626993
2.2300000190734863,92.67970831279652
2.240000009536743,91.75340306966132
2.25,109.20506794912464
2.259999990463257,96.0380565314392
2.2699999809265137,92.69775941189963
2.2799999713897705,99.36946631147242
2.2899999618530273,96.51647642996627
2.299999952316284,87.23868076247548
2.309999942779541,96.02595180623067
2.319999933242798,93.12836911510563
2.3299999237060547,96.3815563358099
2.3400001525878906,78.3053589852861
2.3499999046325684,77.05161551580356
2.3600001335144043,76.35231912415192
2.369999885559082,78.4700923238273
2.380000114440918,60.94641960264543
2.3899998664855957,63.434506563936985
2.4000000953674316,60.58761117911086
2.4100000858306885,55.26302780625461
2.419999837875366,45.43799660185224
2.430000066757202,44.89969898204143
2.43999981880188,38.71767365065017
2.450000047683716,32.273555575017795
2.4599997997283936,32.18085231819599
2.4700000286102295,22.256536486391887
2.4800000190734863,11.321034776121891
2.490000009536743,0.6590576081858037
2.5,0.9007034375734586
2.509999990463257,-2.966456962251557
2.5199999809265137,-11.334360150186653
2.5299999713897705,-19.095550231660688
2.5399999618530273,-27.533275393382077
2.5500001907348633,-22.35766908973016
2.559999942779541,-27.517003917343118
2.569999933242798,-46.43700811075699
2.5799999237060547,-43.28222459770034
2.5899999141693115,-55.49332791831363
2.5999999046325684,-60.88727579109184
2.609999895095825,-64.30816973292423
2.620000123977661,-71.20400359696761
2.629999876022339,-77.36520105326466
2.640000104904175,-71.41521058855592
2.6499998569488525,-84.75731842499518
2.6600000858306885,-87.17900836376548
2.6700000762939453,-92.18043704734659
2.680000066757202,-90.05342878171338
2.690000057220459,-93.15675855991978
2.700000047683716,-97.60033226922155
2.7100000381469727,-96.06209288198384
2.7199997901916504,-97.71862446413138
2.7300000190734863,-106.40911757993096
2.740000009536743,-101.5789859043212
2.75,-105.62344801640035
2.759999990463257,-100.3150959869234
2.7699999809265137,-100.88814842190953
2.7799999713897705,-101.30160959886935
2.7899999618530273,-103.38175549136605
2.799999952316284,-91.34650099847948
2.81000018119812,-91.82187180131726
2.819999933242798,-94.39763532533122
2.830000162124634,-94.1811515845694
2.8399999141693115,-85.94730096214917
2.8499999046325684,-71.26096046761543
2.859999895095825,-73.19023926338669
2.869999885559082,-73.11592094859566
2.880000114440918,-66.29084213869893
2.8899998664855957,-62.86128176164097
2.9000000953674316,-63.60894941590374
2.9099998474121094,-48.810105774904926
2.9200000762939453,-39.0921820445454
2.929999828338623,-40.67044364769158
2.940000057220459,-31.16006109034367
2.950000047683716,-30.783280465514004
2.9600000381469727,-26.983524293421397
2.9700000286102295,-12.699741167755537
2.9800000190734863,-3.2175855123456163
2.990000009536743,-9.005562151859465
2.999999761581421,-1.32884167395255
3.009999990463257,6.648793735501419
3.0199999809265137,16.077091280639937
3.0299999713897705,27.428145199744677
3.0399999618530273,25.447395208813816
3.049999952316284,23.936610001734316
3.059999942779541,34.57245888492192
3.069999933242798,39.67133421978913
3.0799999237060547,47.3402662335883
3.0900001525878906,60.53264101984975
3.0999999046325684,59.80858014094354
3.1100001335144043,66.91593567157175
3.119999885559082,69.26074095331965
3.129999876022339,73.94779783996286
3.140000104904175,78.61152368795624
3.1499998569488525,88.4287918744594
3.1600000858306885,81.44588306788576
3.169999837875366,89.1797413455713
3.180000066757202,96.91257377585302
3.18999981880188,98.7787709494003
3.200000047683716,96.15917524515609
3.2100000381469727,104.78467420194445
3.2200000286102295,91.27381516084718
3.2300000190734863,101.50123277730873
3.240000009536743,108.73839363703257
3.25,104.91410008296536
3.259999990463257,100.04346334086665
3.2699999809265137,96.14091821672083
3.2799999713897705,100.12669771176648
3.2899999618530273,99.00229923845176
3.299999952316284,83.92522417578138
3.309999942779541,84.0557165625027
3.319999933242798,89.6572580911392
3.3299999237060547,88.18687800222195
3.3399999141693115,98.64927148074602
3.3500001430511475,75.45020377638441
3.359999895095825,83.29753355780953
3.370000123977661,71.38802850178408
3.379999876022339,66.51356692782312
3.390000104904175,54.34106666803699
3.3999998569488525,58.39161156223861
3.4100000858306885,47.247416940058066
3.4200000762939453,47.97626445295062
3.429999828338623,38.39682542639625
3.440000057220459,33.54933028091808
3.4499998092651367,20.195290351175004
3.4600000381469727,29.26574324877565
3.4700000286102295,21.66658953371795
3.4800000190734863,17.93479166547295
3.490000009536743,5.4869893492121795
3.5,0.03236345959346616
3.509999990463257,-11.471355877237777
3.5199999809265137,-9.841198354845442
3.5299999713897705,-27.541803193484057
3.5399999618530273,-21.35558334177401
3.549999952316284,-25.756904379597902
3.559999942779541,-40.810090682610046
3.569999933242798,-47.3687095611223
3.5799999237060547,-50.514299609928315
3.5899999141693115,-45.30271333461276
3.5999999046325684,-53.0038301694999
3.6100001335144043,-66.32114128968793
3.619999885559082,-68.1956622619498
3.630000114440918,-73.44240799947208
3.6399998664855957,-73.17815916193908
3.6500000953674316,-80.79629443856705
3.6599998474121094,-77.47947102913231
3.6700000762939453,-87.99129093116379
3.680000066757202,-92.3231765658123
3.690000057220459,-91.67902492994138
3.700000047683716,-91.52723735794616
3.7099997997283936,-96.5017327346642
3.7200000286102295,-92.12278934492402
3.7299997806549072,-108.0857966116619
3.740000009536743,-101.41330555558896
3.75,-97.66441524715839
3.759999990463257,-102.57434302091465
3.7699999809265137,-91.6859338427754
3.7799999713897705,-99.89508757557383
3.7899999618530273,-101.25585255092237
3.799999952316284,-90.6226269494471
3.809999942779541,-92.95815751822482
3.820000171661377,-86.34962234526053
3.8299999237060547,-88.32489575267532
3.8399999141693115,-82.10969404592907
3.8499996662139893,-79.3616378129965
3.8600001335144043,-81.7191289509703
3.869999885559082,-75.59269066898266
3.879999876022339,-71.79528855377833
3.8899998664855957,-63.77920391767574
3.9000000953674316,-64.63049819465023
3.9100000858306885,-53.78193580685705
3.919999837875366,-41.67333114602405
3.929999828338623,-35.221432526200495
3.940000057220459,-38.82670959755763
3.950000047683716,-31.6929765866237
3.9600000381469727,-21.685518654261152
3.9699997901916504,-20.902211212953958
3.9800002574920654,-9.26136054071857
3.990000009536743,-2.324088363326583
4.0,-0.6031428741825035
4.009999752044678,-2.759808401032375
4.019999980926514,9.983412775005469
4.03000020980835,25.49671594870285
4.039999961853027,28.781501660621725
4.049999713897705,30.5033055217631
4.059999942779541,39.19111661631887
4.070000171661377,48.08167867670908
4.079999923706055,34.369429983211255
4.090000152587891,53.18200018547867
4.099999904632568,58.691418332541105
4.110000133514404,64.43815664515454
4.119999885559082,72.89453956222552
4.130000114440918,73.56872773752563
4.139999866485596,80.29168633224691
4.149999618530273,83.1249829451804
4.160000324249268,91.43859654370561
4.170000076293945,90.77995723724732
4.179999828338623,94.5652563584011
4.189999580383301,92.16678772302099
4.200000286102295,98.91699082376884
4.210000038146973,104.5446617447301
4.21999979019165,89.09471205249729
4.230000019073486,92.78078983675074
4.240000247955322,104.00971281863082
4.25,97.40527515377065
4.259999752044678,98.39143290997633
4.269999980926514,103.73240236329801
4.279999732971191,104.25264686822086
4.289999961853027,100.11560263232404
4.300000190734863,91.95367600322801
4.309999942779541,94.46250811930359
4.319999694824219,91.61793191053887
4.329999923706055,88.09300777613235
4.340000152587891,79.73456329552188
4.349999904632568,89.06531934017927
4.359999656677246,77.2922977889759
4.37000036239624,71.8293300487314
4.380000114440918,74.0537683042815
4.389999866485596,67.99428399048898
4.399999618530273,60.32121487518968
4.409999847412109,53.98457575168171
4.420000076293945,40.858778670738545
4.429999828338623,40.224783284252126
4.440000057220459,36.87878714641171
4.449999809265137,29.049673338807604
4.460000038146973,19.246173059609198
4.46999979019165,16.80783555097025
4.480000019073486,6.938368284966985
4.489999771118164,8.59952981985564
4.5,11.089084013915846
4.510000228881836,-10.030267878027002
4.519999980926514,-16.450489502614353
4.529999732971191,-24.800113884615985
4.539999961853027,-26.14337106501941
4.550000190734863,-33.2297465728205
4.559999942779541,-33.83131864028457
4.569999694824219,-48.17573070599799
4.579999923706055,-56.89322458057159
4.590000152587891,-52.91754190796025
4.599999904632568,-58.56958484705892
4.610000133514404,-69.07698384846655
4.619999885559082,-72.34359433046016
4.630000114440918,-79.2844519728483
4.639999866485596,-78.06273246709402
4.650000095367432,-83.68271532856329
4.659999847412109,-79.47862946868636
4.670000076293945,-82.41527783067944
4.680000305175781,-82.79027325301963
4.690000057220459,-90.98370478608975
4.699999809265137,-91.72611191531058
4.7099995613098145,-100.48209692416089
4.720000267028809,-98.09920380992209
4.730000019073486,-99.17845342528986
4.739999771118164,-102.8238566632826
4.75,-103.86524964034838
4.760000228881836,-100.22300872379378
4.769999980926514,-107.31702845468187
4.779999732971191,-98.98831561734573
4.789999961853027,-99.35345188443992
4.800000190734863,-97.25216694710448
4.809999942779541,-89.95054952898394
4.820000171661377,-92.21903902328353
4.829999923706055,-92.88414344004114
4.839999675750732,-81.8056337592824
4.849999904632568,-85.8939987132905
4.860000133514404,-75.54070037507982
4.869999885559082,-79.12908946174353
4.87999963760376,-66.13885773237126
4.890000343322754,-69.14165001496445
4.900000095367432,-61.0422386505781
4.909999847412109,-56.246784103572864
4.919999599456787,-46.75050600075334
4.930000305175781,-39.14721017932379
4.940000057220459,-35.92672043969337
4.949999809265137,-30.936763022401564
4.960000038146973,-26.249605064303164
4.970000267028809,-15.056415665243403
4.980000019073486,-9.878464905761163
4.989999771118164,-7.062699422844382
5.0,2.558395774853017
5.009999752044678,5.144672739876637
5.019999980926514,10.480252321879744
5.03000020980835,9.331339143083275
5.039999961853027,18.07065658126414
5.049999713897705,31.539853475870387
5.059999942779541,27.899180118593282
5.070000171661377,45.912684598438645
5.079999923706055,42.483387582668705
5.089999675750732,57.71055745634879
5.100000381469727,54.41360130032061
5.110000133514404,65.18303006331855
5.119999885559082,65.34436729579699
5.12999963760376,74.75994881539935
5.139999866485596,78.57627982639148
5.150000095367432,85.53185857104279
5.159999847412109,91.97387439868162
5.170000076293945,85.92802908513559
5.179999828338623,84.74530473437723
5.190000057220459,90.60128576032562
5.199999809265137,96.14689435412076
5.210000038146973,94.51641101770566
5.21999979019165,99.9183611211588
5.230000019073486,94.2906043641383
5.240000247955322,100.96888916345694
5.25,96.1611433633654
5.259999752044678,89.08230932178296
5.269999980926514,106.58726501809848
5.28000020980835,100.72007509461504
5.289999961853027,100.15832176612727
5.299999713897705,98.75752012403265
5.309999942779541,97.63743303089117
5.320000171661377,83.02420814706699
5.329999923706055,87.47332314046662
5.340000152587891,78.3952938479485
5.349999904632568,80.87764395430989
5.360000133514404,78.21748610246567
5.369999885559082,67.20524578776664
5.380000114440918,71.16436141577114
5.389999866485596,61.37498103742232
5.400000095367432,58.60216324740463
5.409999847412109,61.07768892752194
5.420000076293945,52.28001540203035
5.429999828338623,43.750171202549076
5.439999580383301,38.53562977201106
5.450000286102295,35.77140682280969
5.460000038146973,24.360235700205294
5.46999979019165,12.184592153437073
5.480000019073486,18.95611765602089
5.490000247955322,7.470986059883804
5.5,-1.5105373349158469
5.509999752044678,-14.470240681216548
5.519999980926514,-13.74197420322173
5.53000020980835,-23.203197567270706
5.539999961853027,-25.388988787577286
5.550000190734863,-35.5032445201592
5.559999942779541,-28.090556564587644
5.569999694824219,-37.9606271610616
5.579999923706055,-55.57106905003235
5.590000152587891,-57.62766261871718
5.599999904632568,-59.587562613949224
5.609999656677246,-59.4566313699094
5.62000036239624,-65.07003130664829
5.630000114440918,-75.81391276480666
5.639999866485596,-74.83010329330592
5.649999618530273,-85.90317458999422
5.660000324249268,-79.9080859485055
5.670000076293945,-86.25440449766258
5.679999828338623,-84.01697199585374
5.690000057220459,-95.46815779639375
5.699999809265137,-92.76923505708514
5.710000038146973,-96.42300423964303
5.71999979019165,-89.90690770941245
5.730000019073486,-99.45844882383159
5.739999771118164,-100.31428404450153
5.75,-101.28615541516379
5.760000228881836,-101.35838112168588
5.769999980926514,-98.23936618418224
5.779999732971191,-94.8863763934429
5.789999961853027,-92.41282257289488
5.800000190734863,-89.72287236043893
5.809999942779541,-94.18484949972546
5.819999694824219,-91.41438900066696
5.830000400543213,-90.22207374142302
5.840000152587891,-80.1638242777433
5.849999904632568,-80.88472402734826
5.859999656677246,-83.44468681051023
5.869999885559082,-77.11358748452807
5.880000114440918,-67.59488286325214
5.889999866485596,-58.43641251817439
5.900000095367432,-48.90718687702473
5.909999847412109,-53.13662798012331
5.920000076293945,-49.41053481098408
5.929999828338623,-42.85877193842026
5.940000057220459,-33.98514189553046
5.949999809265137,-29.596497578556946
5.960000038146973,-16.82314887899514
5.970000267028809,-15.792288476610437
5.980000019073486,-19.18828422610176
5.989999771118164,-1.2164909481798887
5.999999523162842,3.9058202824585337
6.010000228881836,7.713474460970648
6.019999980926514,9.369919689503844
6.029999732971191,13.147332656895355
6.039999961853027,23.207374483517462
6.050000190734863,26.714051339623484
6.059999942779541,39.788280465989814
6.069999694824219,37.91526627704429
6.079999923706055,47.384892205713044
6.090000152587891,59.944501102867804
6.099999904632568,53.92630462078747
6.110000133514404,67.2939035309422
6.119999885559082,68.49651956918893
6.12999963760376,70.49392491074698
6.139999866485596,80.85217820884907
6.150000095367432,78.42380019287543
6.159999847412109,84.19896711544898
6.169999599456787,90.68149671125367
6.180000305175781,93.43664207292154
6.190000057220459,92.18550972497616
6.199999809265137,92.05367331055444
6.210000038146973,92.43290057603622
6.220000267028809,96.25456647139865
6.230000019073486,102.25968981780713
6.239999771118164,102.88580694310443
6.25,99.95374831420338
6.259999752044678,100.87424031088986
6.269999980926514,97.8846319520703
6.28000020980835,98.51937272566708
6.289999961853027,92.59689645204858
6.299999713897705,90.6652593977231
6.309999942779541,93.92499885770957
6.320000171661377,90.71191171723312
6.329999923706055,86.19629518560441
6.339999675750732,85.24998675422515
6.350000381469727,79.048230803422
6.360000133514404,72.39479178331626
6.369999885559082,67.63682255730322
6.37999963760376,67.34929270845824
6.390000343322754,72.09084256219074
6.400000095367432,60.837713388286794
6.409999847412109,62.84307807551883
6.420000076293945,50.05994456216107
6.429999828338623,47.67853474542548
6.440000057220459,37.54406753068353
6.449999809265137,28.691781788134296
6.460000038146973,23.276145169796532
6.46999979019165,25.579448368552555
6.480000019073486,2.9174120001216046
6.490000247955322,8.681464734718606
6.5,-0.6160542905139248
6.509999752044678,-9.398169282214072
6.519999980926514,-10.583161496764744
6.53000020980835,-14.580580088250978
6.539999961853027,-22.351388124508095
6.549999713897705,-38.079875061686145
6.559999942779541,-31.190650121128215
6.570000171661377,-38.097548116185834
6.579999923706055,-51.30112007012102
6.589999675750732,-57.275155679156924
6.599999904632568,-57.438771209595316
6.610000133514404,-57.2178452014504
6.619999885559082,-65.17434251537934
6.630000114440918,-73.39399604664187
6.639999866485596,-81.04871994493612
6.650000095367432,-81.30897978445994
6.659999847412109,-84.84155961061869
6.670000076293945,-92.0137038190707
6.679999828338623,-91.41814946143238
6.689999580383301,-92.40219036954434
6.700000286102295,-101.97056571359805
6.710000038146973,-97.42927545121935
6.71999979019165,-89.13595650154095
6.729999542236328,-108.02566537133083
6.740000247955322,-94.19958244866655
6.75,-91.57606855510247
6.759999752044678,-106.08114929108784
6.769999980926514,-94.28471464436015
6.78000020980835,-103.71012426558704
6.789999961853027,-86.67424049050439
6.799999713897705,-101.80305868497601
6.809999942779541,-87.3247068360823
6.820000171661377,-97.51555166078671
6.829999923706055,-96.0618628386397
6.840000152587891,-73.32530602564538
6.849999904632568,-83.76252198272168
6.859999656677246,-83.1861252620236
6.869999885559082,-77.12649429174465
6.880000114440918,-59.97239567495845
6.889999866485596,-65.50555738588766
6.899999618530273,-55.51757981020885
6.910000324249268,-51.53194558539964
6.920000076293945,-47.78535013818599
6.929999828338623,-42.456692065380935
6.940000057220459,-27.64344327506732
6.950000286102295,-27.719989493398348
6.960000038146973,-27.227053253290986
6.96999979019165,-25.842293039129533
6.980000019073486,-11.037893806725641
6.989999771118164,-14.906681920343553
7.0,-0.7205047938845569
7.009999752044678,1.8424223086432283
7.019999980926514,17.392870754879024
7.029999732971191,21.390766695440718
7.039999961853027,30.90662054178576
7.050000190734863,28.1210501173038
7.059999942779541,41.85464905512021
7.069999694824219,43.7279077402495
7.079999923706055,45.52445393038521
7.090000152587891,53.9663724186644
7.099999904632568,63.93576543683241
7.109999656677246,63.11596821116978
7.119999885559082,66.70560716117333
7.130000114440918,70.40024302586971
7.139999866485596,76.64704894984389
7.150000095367432,77.19543146250147
7.159999847412109,83.01676493598538
7.170000076293945,85.43114308794242
7.179999828338623,87.82761722025195
7.190000057220459,95.13493535603217
7.199999809265137,92.90844980935776
7.210000038146973,98.14951815338478
7.220000267028809,94.9156412737256
7.230000019073486,102.68246786416643
7.239999771118164,102.47106799194705
7.25,102.0568375835051
7.260000228881836,96.66128198455343
7.269999980926514,105.0093270258355
7.279999732971191,99.45487031816478
7.289999961853027,97.51573246879272
7.300000190734863,98.246725938358
7.309999942779541,90.55406947699726
7.319999694824219,93.5613828708426
7.329999923706055,92.91738509371031
7.340000152587891,84.41379592342668
7.349999904632568,76.69766200438825
7.360000133514404,75.92318614802774
7.369999885559082,68.73708784604192
7.380000114440918,74.96080978512158
7.389999866485596,56.8191207831495
7.400000095367432,56.58121156670357
7.409999847412109,52.449362597947164
7.419999599456787,54.56315900938896
7.430000305175781,48.92854447372515
7.440000057220459,32.21267721979183
7.449999809265137,30.584990713085613
7.4599995613098145,21.581364968209748
7.470000267028809,18.779467635532914
7.480000019073486,16.99955064627171
7.489999771118164,-1.3533549724640705
7.5,4.947463025030438
7.510000228881836,-2.810210818418256
7.519999980926514,-8.528196766060166
7.529999732971191,-11.43738953958634
7.539999961853027,-26.252098777961546
7.549999713897705,-35.80455797657491
7.559999942779541,-32.7720799727865
7.570000171661377,-44.35407702487369
7.579999923706055,-49.68195978474968
7.589999675750732,-50.82893632175673
7.599999904632568,-60.87271483581258
7.610000133514404,-68.53150405869545
7.619999885559082,-72.28685620760328
7.630000114440918,-80.94148745402092
7.640000343322754,-79.76530593845416
7.650000095367432,-83.65097747581483
7.659999847412109,-85.91743417009135
7.669999599456787,-85.45886816402334
7.679999828338623,-85.41551395349448
7.689999580383301,-91.37717329927315
7.6999993324279785,-89.7596472529091
7.710000514984131,-95.70223211744089
7.720000267028809,-113.13662251775001
7.730000019073486,-101.28503091973015
7.739999771118164,-93.24688806797526
7.75,-104.17082095216523
7.759999752044678,-100.41756308725897
7.7699995040893555,-102.42935839074076
7.779999732971191,-97.06372945060298
7.7900004386901855,-104.71427555760766
7.800000190734863,-92.12325328436214
7.809999942779541,-93.89495642080641
7.820000171661377,-92.8823586953326
7.829999923706055,-86.31888178911025
7.839999675750732,-84.61671337668223
7.849999904632568,-74.26928318740839
7.859999656677246,-80.76789417140608
7.869999408721924,-71.3117002718278
7.880000114440918,-70.83296813587145
7.890000343322754,-62.75862730017247
7.900000095367432,-68.17964706818466
7.909999847412109,-54.48749111770004
7.920000076293945,-56.16517256488035
7.929999828338623,-44.78152330508532
7.939999580383301,-40.50191375980003
7.949999809265137,-29.097785164321277
7.960000514984131,-23.1289341094578
7.970000267028809,-14.952875551952285
7.980000019073486,-11.274236303686788
7.990000247955322,-7.439242222565712
8.0,4.1460083673669095
8.010000228881836,4.544932589372027
8.019999504089355,19.108645386646234
8.029999732971191,20.643005847874775
8.039999961853027,26.05879197327152
8.050000190734863,33.38111635551737
8.0600004196167,35.78308827906218
8.069999694824219,41.515402918148034
8.079999923706055,45.28066796554062
8.09000015258789,53.384729537704914
8.09999942779541,57.78579909618945
8.109999656677246,67.24362674697291
8.119999885559082,69.2933662390975
8.129999160766602,83.85358581970073
8.140000343322754,72.73149329375157
8.15000057220459,82.61100539956
8.15999984741211,79.25168645193887
8.170000076293945,85.71482087528695
8.180000305175781,88.85206734372001
8.1899995803833,92.07363725428414
8.199999809265137,94.52886410598968
8.210000038146973,99.52648049849765
8.220000267028809,100.06826483774311
8.230000495910645,100.451000180214
8.239999771118164,102.52671560259971
8.25,90.83330127054657
8.260000228881836,110.55421734514758
8.269999504089355,94.08689084830668
8.279999732971191,100.19380830022396
8.289999961853027,98.8332920466051
8.299999237060547,94.47663051565148
8.3100004196167,98.17230871975204
8.320000648498535,92.61541742284675
8.329999923706055,87.61972290534483
8.34000015258789,79.32986136555047
8.350000381469727,73.95030333520185
